trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  817 460.00  0.00 800.00  8.60  0
  1  588 330.00  0.00 800.00 26.00  0
  2  693 390.00  0.00 800.00 12.90  0
  3  764 430.00  0.00 800.00 10.80  0
  4  693 370.00  0.00 800.00 17.20  0
  5  746 420.00  0.00 800.00 10.80  0
  6  746 410.00  0.00 800.00 12.90  0
  7  817 460.00  0.00 800.00  8.60  0
  8  568 320.00  0.00 800.00 17.20  0
  9  478 270.00  0.00 800.00 17.20  0
 10  462 260.00  0.00 800.00 26.00  0
 11  924 520.00  0.00 800.00  6.44  0
 12  675 380.00  0.00 800.00 12.90  0
 13  175 100.00  0.00 800.00 52.00  0
 14  319 180.00  0.00 800.00 52.00  0
 15  480 270.00  0.00 800.00 26.00  0
 16  159  90.00  0.00 800.00 156.00  0
 17  835 470.00  0.00 800.00  8.60  0
 18  693 390.00  0.00 800.00 12.90  0
 19  515 290.00  0.00 800.00 21.50  0
 20 1387 780.00  0.00 800.00  0.71  0
 21   89  50.00  0.00 800.00 520.00  0
 22  336 190.00  0.00 800.00 26.00  0
 23  159  90.00  0.00 800.00 156.00  0
 24   50  30.00  0.00 800.00 104.00  0
 25  319 180.00  0.00 800.00 52.00  0
 26  319 180.00  0.00 800.00 26.00  0
 27  640 360.00  0.00 800.00 17.20  0
 28  337 190.00  0.00 800.00 52.00  0
 29  337 200.00  0.00 800.00 26.00  0
 30  516 290.00  0.00 800.00 26.00  0
 31  195 110.00  0.00 800.00 156.00  0
 32  230 130.00  0.00 800.00 104.00  0
 33  121  70.00  0.00 800.00 52.00  0
 34  587 330.00  0.00 800.00 21.50  0
 35  266 150.00  0.00 800.00 104.00  0
 36  213 120.00  0.00 800.00 156.00  0
 37  103  60.00  0.00 800.00 52.00  0
 38  249 140.00  0.00 800.00 156.00  0
 39  231 130.00  0.00 800.00 156.00  0
 40  765 430.00  0.00 800.00 12.90  0
 41 1154 650.00  0.00 800.00  1.00  0
