trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0   51  30.00  0.00 800.00 156.00  1
  1  790 440.00  0.00 800.00 260.00  0
  2  769 430.00  0.00 800.00 52.00  1
  3  681 380.00  0.00 800.00 156.00  0
  4  626 350.00  0.00 800.00 104.00  0
  5  751 420.00  0.00 800.00 52.00  1
  6  626 360.00  0.00 800.00 156.00  0
  7  626 340.00  0.00 800.00 156.00  0
  8  626 350.00  0.00 800.00 156.00  0
  9  626 340.00  0.00 800.00 52.00  0
 10  714 400.00  0.00 800.00 26.00  1
 11  589 330.00  0.00 800.00 52.00  0
 12 1421 790.00  0.00 800.00 520.00  0
 13  624 350.00  0.00 800.00 26.00  0
 14 1421 770.00  0.00 800.00 260.00  0
 15 1421 790.00  0.00 800.00 260.00  0
 16  570 320.00  0.00 800.00 26.00  0
 17 1421 790.00  0.00 800.00 260.00  0
 18  569 320.00  0.00 800.00 21.50  0
 19 1421 790.00  0.00 800.00 260.00  0
 20  658 370.00  0.00 800.00 17.20  1
 21  569 320.00  0.00 800.00 21.50  0
 22 1421 790.00  0.00 800.00 520.00  0
 23  640 360.00  0.00 800.00 17.20  1
 24  677 380.00  0.00 800.00 21.50  0
 25  586 330.00  0.00 800.00 17.20  1
 26  731 410.00  0.00 800.00 21.50  0
 27  586 310.00  0.00 800.00 21.50  0
 28  550 310.00  0.00 800.00 17.20  1
 29  478 270.00  0.00 800.00 17.20  1
 30  928 520.00  0.00 800.00 17.20  1
 31 1421 790.00  0.00 800.00 520.00  0
 32  785 440.00  0.00 800.00 21.50  0
 33  550 310.00  0.00 800.00 17.20  1
 34  821 460.00  0.00 800.00 21.50  0
 35  550 300.00  0.00 800.00 21.50  1
 36  532 300.00  0.00 800.00 17.20  1
 37  929 520.00  0.00 800.00 21.50  0
 38  460 260.00  0.00 800.00 17.20  1
 39  983 550.00  0.00 800.00 21.50  0
 40  442 250.00  0.00 800.00 17.20  1
 41  965 540.00  0.00 800.00 21.50  0
