trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1017 570.00  0.00 800.00 12.90  0
  1  677 380.00  0.00 800.00 21.50  1
  2  714 400.00  0.00 800.00 26.00  1
  3  607 340.00  0.00 800.00 52.00  0
  4  714 380.00  0.00 800.00 21.50  1
  5  714 410.00  0.00 800.00 52.00  0
  6  714 400.00  0.00 800.00 21.50  1
  7  714 390.00  0.00 800.00 21.50  0
  8 1420 790.00  0.00 800.00 260.00  0
  9  750 420.00  0.00 800.00 26.00  1
 10 1421 790.00  0.00 800.00 520.00  0
 11  751 420.00  0.00 800.00 52.00  0
 12  679 380.00  0.00 800.00 52.00  0
 13  696 390.00  0.00 800.00 26.00  1
 14  894 500.00  0.00 800.00 26.00  0
 15  696 390.00  0.00 800.00 52.00  0
 16  696 370.00  0.00 800.00 21.50  0
 17  515 290.00  0.00 800.00 21.50  1
 18  551 310.00  0.00 800.00 21.50  1
 19  750 420.00  0.00 800.00 26.00  0
 20  750 440.00  0.00 800.00 21.50  0
 21  804 450.00  0.00 800.00 26.00  0
 22  551 310.00  0.00 800.00 21.50  1
 23  786 440.00  0.00 800.00 26.00  0
 24  786 430.00  0.00 800.00 52.00  0
 25  786 450.00  0.00 800.00 52.00  0
 26  768 430.00  0.00 800.00 26.00  1
 27  750 420.00  0.00 800.00 26.00  1
 28  714 400.00  0.00 800.00 26.00  1
 29  678 380.00  0.00 800.00 26.00  0
 30  714 420.00  0.00 800.00 52.00  0
 31  714 380.00  0.00 800.00 52.00  0
 32  732 410.00  0.00 800.00 26.00  1
 33  678 380.00  0.00 800.00 26.00  0
 34  750 420.00  0.00 800.00 26.00  0
 35  750 440.00  0.00 800.00 52.00  1
 36  479 270.00  0.00 800.00 21.50  1
 37  479 270.00  0.00 800.00 17.20  1
 38  497 280.00  0.00 800.00 21.50  1
 39  515 290.00  0.00 800.00 21.50  1
 40  498 280.00  0.00 800.00 26.00  1
 41  642 360.00  0.00 800.00 26.00  0
