trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  248 140.00  0.00 800.00 104.00  0
  1  765 430.00  0.00 800.00 12.90  0
  2  675 380.00  0.00 800.00 12.90  0
  3  746 420.00  0.00 800.00 10.80  0
  4  693 390.00  0.00 800.00 12.90  0
  5  693 400.00  0.00 800.00 10.80  0
  6  675 380.00  0.00 800.00 12.90  0
  7  675 380.00  0.00 800.00 10.80  0
  8  675 380.00  0.00 800.00 17.20  0
  9  444 250.00  0.00 800.00 26.00  0
 10  728 410.00  0.00 800.00 10.80  0
 11   71  40.00  0.00 800.00 520.00  0
 12  906 510.00  0.00 800.00  6.44  0
 13  123  70.00  0.00 800.00 156.00  0
 14  265 150.00  0.00 800.00 52.00  0
 15  265 140.00  0.00 800.00 104.00  0
 16  265 170.00  0.00 800.00 104.00  0
 17   88  50.00  0.00 800.00 260.00  0
 18 1031 580.00  0.00 800.00  4.30  0
 19   16  10.00  0.00 800.00 260.00  0
 20 1369 770.00  0.00 800.00  0.71  1
 21  283 160.00  0.00 800.00 52.00  0
 22   33  20.00  0.00 800.00 156.00  0
 23  835 470.00  0.00 800.00  8.60  0
 24  462 260.00  0.00 800.00 26.00  0
 25  462 240.00  0.00 800.00 21.50  0
 26  124  70.00  0.00 800.00 260.00  0
 27   15  10.00  0.00 800.00 156.00  0
 28  960 540.00  0.00 800.00  6.44  0
 29  480 270.00  0.00 800.00 26.00  0
 30  853 480.00  0.00 800.00  8.60  0
 31 1278 720.00  0.00 800.00  0.43  1
 32  107  60.00  0.00 800.00 520.00  0
 33  371 210.00  0.00 800.00 21.50  0
 34  125  70.00  0.00 800.00 520.00  0
 35  125  90.00  0.00 800.00 260.00  0
 36 1281 720.00  0.00 800.00  2.00  0
 37  177 100.00  0.00 800.00 156.00  0
 38  711 400.00  0.00 800.00 12.90  0
 39  139  80.00  0.00 800.00 52.00  0
 40  121  70.00  0.00 800.00 52.00  0
 41  726 410.00  0.00 800.00  6.44  0
