trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  453 260.00  0.00 800.00  2.00  1
  1  790 440.00  0.00 800.00 260.00  0
  2  769 430.00  0.00 800.00 52.00  0
  3  714 400.00  0.00 800.00 26.00  0
  4  765 430.00  0.00 800.00 12.90  0
  5  675 380.00  0.00 800.00 12.90  0
  6  675 390.00  0.00 800.00 10.80  1
  7  675 390.00  0.00 800.00 17.20  0
  8  675 400.00  0.00 800.00 10.80  0
  9  746 420.00  0.00 800.00 10.80  0
 10  675 400.00  0.00 800.00 10.80  0
 11  568 320.00  0.00 800.00 17.20  0
 12  728 410.00  0.00 800.00 10.80  0
 13  728 390.00  0.00 800.00  8.60  0
 14  729 410.00  0.00 800.00 12.90  0
 15  711 400.00  0.00 800.00 12.90  1
 16  820 460.00  0.00 800.00 17.20  0
 17  854 480.00  0.00 800.00 10.80  0
 18  836 470.00  0.00 800.00 10.80  0
 19  818 460.00  0.00 800.00 10.80  0
 20  818 480.00  0.00 800.00  8.60  0
 21  747 420.00  0.00 800.00 12.90  1
 22  855 480.00  0.00 800.00 12.90  0
 23  819 460.00  0.00 800.00 12.90  0
 24  854 480.00  0.00 800.00 10.80  0
 25  854 500.00  0.00 800.00  8.60  0
 26  836 470.00  0.00 800.00 10.80  0
 27  836 470.00  0.00 800.00 12.90  0
 28  818 460.00  0.00 800.00 10.80  0
 29  619 350.00  0.00 800.00  8.60  0
 30  872 490.00  0.00 800.00 10.80  0
 31  872 480.00  0.00 800.00  8.60  0
 32  570 320.00  0.00 800.00 26.00  0
 33  783 440.00  0.00 800.00 12.90  0
 34  281 160.00  0.00 800.00 21.50  1
 35  249 140.00  0.00 800.00 156.00  0
 36   67  40.00  0.00 800.00 52.00  1
 37  552 310.00  0.00 800.00 26.00  0
 38  370 210.00  0.00 800.00 17.20  1
 39  246 140.00  0.00 800.00 26.00  0
 40  263 150.00  0.00 800.00 21.50  1
 41  570 320.00  0.00 800.00 26.00  1
