trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  334 190.00  0.00 800.00 17.20  1
  1  790 440.00  0.00 800.00 260.00  1
  2 1097 610.00  0.00 800.00 520.00  0
  3  845 470.00  0.00 800.00 520.00  0
  4  737 410.00  0.00 800.00 520.00  1
  5  845 450.00  0.00 800.00 260.00  1
  6  845 450.00  0.00 800.00 260.00  1
  7  845 450.00  0.00 800.00 260.00  1
  8  845 450.00  0.00 800.00 260.00  1
  9  845 450.00  0.00 800.00 260.00  1
 10  845 490.00  0.00 800.00 260.00  1
 11  845 490.00  0.00 800.00 260.00  1
 12  845 490.00  0.00 800.00 260.00  1
 13  845 470.00  0.00 800.00 260.00  1
 14  845 450.00  0.00 800.00 260.00  1
 15  845 460.00  0.00 800.00 260.00  1
 16  845 490.00  0.00 800.00 260.00  1
 17  845 460.00  0.00 800.00 260.00  1
 18  845 470.00  0.00 800.00 260.00  1
 19  845 460.00  0.00 800.00 260.00  1
 20  845 450.00  0.00 800.00 260.00  1
 21  845 460.00  0.00 800.00 260.00  1
 22  845 490.00  0.00 800.00 260.00  1
 23  845 490.00  0.00 800.00 260.00  1
 24  845 470.00  0.00 800.00 260.00  1
 25  845 480.00  0.00 800.00 260.00  1
 26  845 480.00  0.00 800.00 260.00  1
 27  845 470.00  0.00 800.00 260.00  1
 28  845 480.00  0.00 800.00 260.00  1
 29  845 460.00  0.00 800.00 260.00  1
 30  845 450.00  0.00 800.00 260.00  1
 31  845 490.00  0.00 800.00 260.00  1
 32  845 490.00  0.00 800.00 260.00  1
 33  845 450.00  0.00 800.00 260.00  1
 34  845 490.00  0.00 800.00 260.00  1
 35  845 470.00  0.00 800.00 260.00  1
 36  845 480.00  0.00 800.00 260.00  1
 37  845 490.00  0.00 800.00 260.00  1
 38  845 460.00  0.00 800.00 260.00  1
 39  845 480.00  0.00 800.00 260.00  1
 40  845 480.00  0.00 800.00 260.00  1
 41  845 490.00  0.00 800.00 260.00  1
