trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0   81  50.00  0.00 800.00 12.90  1
  1  790 440.00  0.00 800.00 260.00  0
  2  769 430.00  0.00 800.00 52.00  0
  3  714 400.00  0.00 800.00 26.00  0
  4  765 430.00  0.00 800.00 12.90  0
  5  675 380.00  0.00 800.00 12.90  0
  6  675 360.00  0.00 800.00 17.20  0
  7  675 380.00  0.00 800.00 17.20  0
  8  675 380.00  0.00 800.00 10.80  1
  9  675 380.00  0.00 800.00 10.80  0
 10  675 370.00  0.00 800.00 10.80  0
 11  693 390.00  0.00 800.00 12.90  0
 12  746 420.00  0.00 800.00 10.80  0
 13  924 520.00  0.00 800.00  6.44  0
 14  675 380.00  0.00 800.00 12.90  0
 15  817 460.00  0.00 800.00  8.60  0
 16 1314 740.00  0.00 800.00  0.43  0
 17  942 530.00  0.00 800.00  6.44  0
 18  693 390.00  0.00 800.00 12.90  0
 19  835 470.00  0.00 800.00  8.60  0
 20 1296 730.00  0.00 800.00  0.43  0
 21  729 410.00  0.00 800.00 12.90  0
 22 1388 780.00  0.00 800.00  1.00  0
 23  212 120.00  0.00 800.00 104.00  0
 24  480 270.00  0.00 800.00 26.00  0
 25  107  60.00  0.00 800.00 520.00  0
 26 1243 700.00  0.00 800.00  0.71  1
 27  442 250.00  0.00 800.00 17.20  0
 28  871 490.00  0.00 800.00  8.60  0
 29  551 310.00  0.00 800.00 21.50  0
 30  994 560.00  0.00 800.00  3.00  1
 31  125  70.00  0.00 800.00 520.00  0
 32 1388 780.00  0.00 800.00  1.00  1
 33  516 290.00  0.00 800.00 26.00  0
 34  978 550.00  0.00 800.00  6.44  1
 35  179 100.00  0.00 800.00 520.00  0
 36  765 430.00  0.00 800.00 12.90  0
 37  534 300.00  0.00 800.00 26.00  0
 38  996 560.00  0.00 800.00  6.44  0
 39  548 310.00  0.00 800.00 10.80  0
 40  249 140.00  0.00 800.00 156.00  0
 41   67  40.00  0.00 800.00 52.00  0
