trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  989 550.00  0.00 800.00 520.00  0
  1  716 400.00  0.00 800.00 104.00  1
  2  790 440.00  0.00 800.00 260.00  0
  3  771 430.00  0.00 800.00 156.00  0
  4  681 380.00  0.00 800.00 156.00  0
  5  698 390.00  0.00 800.00 104.00  0
  6  787 440.00  0.00 800.00 52.00  1
  7  716 400.00  0.00 800.00 104.00  1
  8  698 390.00  0.00 800.00 104.00  1
  9  680 380.00  0.00 800.00 104.00  1
 10  717 400.00  0.00 800.00 156.00  0
 11  680 400.00  0.00 800.00 52.00  1
 12  698 390.00  0.00 800.00 104.00  0
 13  698 400.00  0.00 800.00 156.00  0
 14  698 390.00  0.00 800.00 52.00  1
 15  716 400.00  0.00 800.00 104.00  1
 16  698 390.00  0.00 800.00 156.00  1
 17  807 450.00  0.00 800.00 156.00  1
 18    0  10.00  0.00 800.00  0.43  1
 19 1041 580.00  0.00 800.00 156.00  1
 20    0  30.00  0.00 800.00  0.71  1
 21    0  10.00  0.00 800.00  0.71  1
 22    0  10.00  0.00 800.00  0.71  1
 23    0  20.00  0.00 800.00  0.71  1
 24  844 470.00  0.00 800.00 260.00  1
 25    0  10.00  0.00 800.00  0.71  1
 26    0  10.00  0.00 800.00  0.71  1
 27  826 460.00  0.00 800.00 260.00  1
 28    0  30.00  0.00 800.00  0.71  1
 29  826 470.00  0.00 800.00 520.00  1
 30    0  10.00  0.00 800.00  0.71  1
 31  844 470.00  0.00 800.00 260.00  1
 32  719 400.00  0.00 800.00 520.00  1
 33  773 430.00  0.00 800.00 520.00  1
 34  845 470.00  0.00 800.00 520.00  1
 35  917 510.00  0.00 800.00 520.00  1
 36  953 530.00  0.00 800.00 520.00  1
 37    2  10.00  0.00 800.00  1.00  1
 38  989 550.00  0.00 800.00 520.00  1
 39 1043 580.00  0.00 800.00 520.00  1
 40    9  10.00  0.00 800.00 12.90  1
 41 1061 590.00  0.00 800.00 520.00  1
