trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0   87  50.00  0.00 800.00 156.00  0
  1  746 420.00  0.00 800.00 10.80  1
  2  660 370.00  0.00 800.00 26.00  1
  3    0  10.00  0.00 800.00  0.43  1
  4    0  30.00  0.00 800.00  0.71  1
  5  769 430.00  0.00 800.00 52.00  0
  6  840 470.00  0.00 800.00 26.00  0
  7  750 420.00  0.00 800.00 26.00  1
  8 1421 790.00  0.00 800.00 520.00  0
  9  733 410.00  0.00 800.00 52.00  0
 10  641 360.00  0.00 800.00 21.50  1
 11  876 490.00  0.00 800.00 26.00  1
 12 1421 790.00  0.00 800.00 520.00  0
 13  805 450.00  0.00 800.00 52.00  1
 14    0  10.00  0.00 800.00  0.43  0
 15 1421 790.00  0.00 800.00 520.00  0
 16 1421 790.00  0.00 800.00 260.00  0
 17    0  10.00  0.00 800.00  0.43  1
 18    0  30.00  0.00 800.00  0.71  1
 19    0  30.00  0.00 800.00  0.71  1
 20    0  20.00  0.00 800.00  0.71  1
 21    0  10.00  0.00 800.00  0.71  1
 22    0  10.00  0.00 800.00  0.71  1
 23    0  10.00  0.00 800.00  0.71  1
 24  733 410.00  0.00 800.00 52.00  0
 25    0  20.00  0.00 800.00  0.71  1
 26  679 380.00  0.00 800.00 52.00  0
 27  804 450.00  0.00 800.00 26.00  0
 28  768 430.00  0.00 800.00 26.00  1
 29  786 440.00  0.00 800.00 26.00  1
 30    0  10.00  0.00 800.00  0.43  1
 31  643 360.00  0.00 800.00 52.00  0
 32  804 450.00  0.00 800.00 26.00  1
 33  643 360.00  0.00 800.00 26.00  1
 34  661 370.00  0.00 800.00 52.00  0
 35  607 340.00  0.00 800.00 52.00  0
 36  804 450.00  0.00 800.00 26.00  1
 37  625 350.00  0.00 800.00 52.00  1
 38  643 360.00  0.00 800.00 52.00  0
 39  625 350.00  0.00 800.00 104.00  0
 40  804 450.00  0.00 800.00 26.00  1
 41  643 360.00  0.00 800.00 52.00  0
