trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  216 130.00  0.00 800.00  0.43  1
  1  647 360.00  0.00 800.00 520.00  0
  2  769 430.00  0.00 800.00 52.00  1
  3  771 430.00  0.00 800.00 156.00  1
  4  700 390.00  0.00 800.00 260.00  0
  5  700 390.00  0.00 800.00 520.00  0
  6  700 400.00  0.00 800.00 156.00  1
  7  700 410.00  0.00 800.00 156.00  0
  8  771 430.00  0.00 800.00 156.00  0
  9  752 420.00  0.00 800.00 104.00  1
 10  789 440.00  0.00 800.00 156.00  0
 11  770 430.00  0.00 800.00 104.00  0
 12  626 350.00  0.00 800.00 104.00  1
 13  662 370.00  0.00 800.00 104.00  1
 14  609 340.00  0.00 800.00 156.00  0
 15  500 280.00  0.00 800.00 104.00  1
 16  590 330.00  0.00 800.00 104.00  1
 17  681 380.00  0.00 800.00 156.00  1
 18  897 500.00  0.00 800.00 156.00  1
 19    0  10.00  0.00 800.00  0.43  1
 20  880 490.00  0.00 800.00 260.00  0
 21  898 500.00  0.00 800.00 260.00  0
 22  969 540.00  0.00 800.00 156.00  0
 23  483 270.00  0.00 800.00 156.00  1
 24  933 520.00  0.00 800.00 156.00  0
 25  519 290.00  0.00 800.00 156.00  1
 26  897 500.00  0.00 800.00 156.00  0
 27  555 310.00  0.00 800.00 156.00  1
 28  879 490.00  0.00 800.00 156.00  0
 29  879 500.00  0.00 800.00 104.00  0
 30  573 320.00  0.00 800.00 156.00  0
 31  555 310.00  0.00 800.00 156.00  1
 32  591 330.00  0.00 800.00 156.00  1
 33  591 320.00  0.00 800.00 260.00  0
 34  627 350.00  0.00 800.00 156.00  0
 35  681 380.00  0.00 800.00 156.00  0
 36  753 420.00  0.00 800.00 156.00  0
 37  735 410.00  0.00 800.00 156.00  0
 38  789 440.00  0.00 800.00 156.00  0
 39  771 430.00  0.00 800.00 156.00  0
 40  572 320.00  0.00 800.00 104.00  0
 41  500 280.00  0.00 800.00 104.00  1
