trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0   11  10.00  0.00 800.00 21.50  0
  1    0  10.00  0.00 800.00  0.43  1
  2    0  10.00  0.00 800.00  0.43  1
  3    0  10.00  0.00 800.00  0.43  1
  4    0  10.00  0.00 800.00  0.71  1
  5    0  10.00  0.00 800.00  0.71  1
  6    0  30.00  0.00 800.00  0.71  1
  7 1149 640.00  0.00 800.00 156.00  0
  8 1421 790.00  0.00 800.00 520.00  0
  9  913 510.00  0.00 800.00 52.00  0
 10 1421 790.00  0.00 800.00 260.00  0
 11  786 440.00  0.00 800.00 26.00  0
 12  892 500.00  0.00 800.00 17.20  0
 13  874 490.00  0.00 800.00 17.20  0
 14  856 480.00  0.00 800.00 17.20  0
 15  856 490.00  0.00 800.00 21.50  0
 16  945 530.00  0.00 800.00 12.90  0
 17  963 540.00  0.00 800.00 12.90  0
 18  945 540.00  0.00 800.00 17.20  0
 19  963 550.00  0.00 800.00 17.20  0
 20  945 540.00  0.00 800.00 10.80  0
 21  963 550.00  0.00 800.00 10.80  0
 22  945 530.00  0.00 800.00 17.20  0
 23  945 510.00  0.00 800.00 10.80  0
 24  927 520.00  0.00 800.00 12.90  0
 25  927 520.00  0.00 800.00 10.80  0
 26  909 510.00  0.00 800.00 12.90  0
 27  909 490.00  0.00 800.00 10.80  0
 28  962 540.00  0.00 800.00 10.80  0
 29  944 530.00  0.00 800.00 10.80  0
 30  926 520.00  0.00 800.00 10.80  0
 31  855 480.00  0.00 800.00 12.90  0
 32  926 520.00  0.00 800.00 12.90  0
 33  908 510.00  0.00 800.00 10.80  0
 34  855 480.00  0.00 800.00 12.90  0
 35  890 500.00  0.00 800.00 10.80  0
 36  405 230.00  0.00 800.00 12.90  0
 37  962 540.00  0.00 800.00 10.80  0
 38  909 510.00  0.00 800.00 12.90  0
 39  891 500.00  0.00 800.00 12.90  0
 40  873 490.00  0.00 800.00 12.90  0
 41  926 520.00  0.00 800.00 10.80  0
