trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  212 120.00  0.00 800.00 104.00  1
  1  737 410.00  0.00 800.00 520.00  0
  2  716 400.00  0.00 800.00 104.00  0
  3  679 380.00  0.00 800.00 52.00  0
  4  785 440.00  0.00 800.00 21.50  0
  5  677 380.00  0.00 800.00 21.50  0
  6  658 370.00  0.00 800.00 17.20  0
  7  765 430.00  0.00 800.00 12.90  0
  8  728 410.00  0.00 800.00 10.80  0
  9  746 420.00  0.00 800.00 10.80  0
 10  764 430.00  0.00 800.00 10.80  0
 11  729 410.00  0.00 800.00 12.90  0
 12  729 400.00  0.00 800.00 17.20  0
 13  782 440.00  0.00 800.00 10.80  0
 14  711 400.00  0.00 800.00 12.90  0
 15  711 380.00  0.00 800.00 10.80  0
 16  782 440.00  0.00 800.00 10.80  0
 17  782 430.00  0.00 800.00 12.90  0
 18  711 400.00  0.00 800.00 12.90  0
 19  764 430.00  0.00 800.00 10.80  0
 20  533 300.00  0.00 800.00 21.50  0
 21  942 530.00  0.00 800.00  6.44  0
 22  764 430.00  0.00 800.00 10.80  0
 23  318 180.00  0.00 800.00 26.00  1
 24  301 170.00  0.00 800.00 52.00  1
 25  584 330.00  0.00 800.00 10.80  1
 26 1281 720.00  0.00 800.00  2.00  0
 27  319 180.00  0.00 800.00 52.00  1
 28  800 450.00  0.00 800.00 10.80  0
 29  800 440.00  0.00 800.00 12.90  0
 30  729 410.00  0.00 800.00 12.90  0
 31  337 190.00  0.00 800.00 52.00  1
 32  765 430.00  0.00 800.00 12.90  0
 33  747 420.00  0.00 800.00 12.90  0
 34 1317 740.00  0.00 800.00  2.00  1
 35  249 140.00  0.00 800.00 156.00  1
 36  890 500.00  0.00 800.00 10.80  0
 37  819 460.00  0.00 800.00 12.90  0
 38  961 540.00  0.00 800.00  8.60  0
 39  872 490.00  0.00 800.00 10.80  0
 40  872 470.00  0.00 800.00 12.90  0
 41   49  30.00  0.00 800.00 52.00  1
