trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  633 360.00  0.00 800.00  2.00  1
  1  790 440.00  0.00 800.00 260.00  1
  2 1097 610.00  0.00 800.00 520.00  0
  3  845 470.00  0.00 800.00 520.00  0
  4  737 410.00  0.00 800.00 520.00  0
  5  647 360.00  0.00 800.00 520.00  1
  6  755 420.00  0.00 800.00 520.00  0
  7  629 350.00  0.00 800.00 520.00  1
  8  737 410.00  0.00 800.00 520.00  1
  9  755 420.00  0.00 800.00 520.00  0
 10  755 440.00  0.00 800.00 260.00  1
 11  755 400.00  0.00 800.00 260.00  1
 12  755 430.00  0.00 800.00 260.00  1
 13  755 410.00  0.00 800.00 260.00  1
 14  755 410.00  0.00 800.00 260.00  1
 15  755 400.00  0.00 800.00 260.00  1
 16  755 400.00  0.00 800.00 260.00  1
 17  755 410.00  0.00 800.00 260.00  1
 18  755 400.00  0.00 800.00 260.00  1
 19  755 440.00  0.00 800.00 260.00  1
 20  755 430.00  0.00 800.00 260.00  1
 21  755 410.00  0.00 800.00 260.00  1
 22  755 430.00  0.00 800.00 260.00  1
 23  755 440.00  0.00 800.00 260.00  1
 24  755 400.00  0.00 800.00 260.00  1
 25  755 410.00  0.00 800.00 260.00  1
 26  755 410.00  0.00 800.00 260.00  1
 27  755 420.00  0.00 800.00 260.00  1
 28  755 430.00  0.00 800.00 260.00  1
 29  755 420.00  0.00 800.00 260.00  1
 30  755 420.00  0.00 800.00 260.00  1
 31  755 420.00  0.00 800.00 260.00  1
 32  755 410.00  0.00 800.00 260.00  1
 33  755 440.00  0.00 800.00 260.00  1
 34  755 430.00  0.00 800.00 260.00  1
 35  755 420.00  0.00 800.00 260.00  1
 36  755 400.00  0.00 800.00 260.00  1
 37  755 440.00  0.00 800.00 260.00  1
 38  755 440.00  0.00 800.00 260.00  1
 39  755 430.00  0.00 800.00 260.00  1
 40  755 420.00  0.00 800.00 260.00  1
 41  755 410.00  0.00 800.00 260.00  1
