trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1262 710.00  0.00 800.00  1.00  1
  1  790 440.00  0.00 800.00 260.00  0
  2  769 430.00  0.00 800.00 52.00  0
  3  714 400.00  0.00 800.00 26.00  0
  4  765 430.00  0.00 800.00 12.90  0
  5  728 410.00  0.00 800.00 10.80  0
  6  675 380.00  0.00 800.00 12.90  0
  7  675 400.00  0.00 800.00 17.20  0
  8  675 400.00  0.00 800.00 17.20  0
  9  675 400.00  0.00 800.00 10.80  0
 10  728 410.00  0.00 800.00 10.80  0
 11  728 420.00  0.00 800.00 12.90  0
 12  728 390.00  0.00 800.00 12.90  0
 13 1334 750.00  0.00 800.00  1.00  0
 14 1404 790.00  0.00 800.00  0.43  0
 15  657 370.00  0.00 800.00 12.90  0
 16  265 150.00  0.00 800.00 52.00  1
 17  568 320.00  0.00 800.00 17.20  0
 18  568 300.00  0.00 800.00 12.90  0
 19  782 440.00  0.00 800.00 10.80  0
 20  711 400.00  0.00 800.00 12.90  0
 21  764 430.00  0.00 800.00 10.80  0
 22  942 530.00  0.00 800.00  6.44  0
 23  301 170.00  0.00 800.00 52.00  0
 24  124  70.00  0.00 800.00 260.00  0
 25  157  90.00  0.00 800.00 52.00  0
 26  300 170.00  0.00 800.00 26.00  0
 27  213 120.00  0.00 800.00 156.00  0
 28  103  60.00  0.00 800.00 52.00  1
 29  516 290.00  0.00 800.00 26.00  1
 30  570 320.00  0.00 800.00 26.00  0
 31  925 520.00  0.00 800.00  8.60  0
 32  391 220.00  0.00 800.00 52.00  0
 33  373 210.00  0.00 800.00 52.00  0
 34 1224 690.00  0.00 800.00  0.43  0
 35  641 360.00  0.00 800.00 21.50  1
 36  749 420.00  0.00 800.00 21.50  0
 37  820 460.00  0.00 800.00 17.20  0
 38  873 490.00  0.00 800.00 12.90  0
 39  908 510.00  0.00 800.00 10.80  0
 40  837 470.00  0.00 800.00 12.90  0
 41  837 450.00  0.00 800.00 10.80  0
