trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1380 770.00  0.00 800.00 26.00  0
  1  626 350.00  0.00 800.00 104.00  0
  2  714 400.00  0.00 800.00 26.00  0
  3  765 430.00  0.00 800.00 12.90  0
  4  675 380.00  0.00 800.00 12.90  0
  5  675 360.00  0.00 800.00 10.80  0
  6  783 440.00  0.00 800.00 12.90  0
  7  747 420.00  0.00 800.00 12.90  0
  8  729 410.00  0.00 800.00 12.90  0
  9  711 400.00  0.00 800.00 12.90  0
 10  764 430.00  0.00 800.00 10.80  0
 11  693 390.00  0.00 800.00 12.90  0
 12  462 260.00  0.00 800.00 26.00  0
 13  460 260.00  0.00 800.00 17.20  0
 14  640 360.00  0.00 800.00 17.20  0
 15  729 410.00  0.00 800.00 12.90  0
 16  782 440.00  0.00 800.00 10.80  0
 17  139  80.00  0.00 800.00 52.00  1
 18  139  90.00  0.00 800.00 104.00  0
 19  764 430.00  0.00 800.00 10.80  0
 20 1405 790.00  0.00 800.00  0.71  1
 21  729 410.00  0.00 800.00 12.90  0
 22  729 410.00  0.00 800.00 10.80  0
 23 1281 720.00  0.00 800.00  2.00  1
 24  765 430.00  0.00 800.00 12.90  0
 25  178 100.00  0.00 800.00 260.00  0
 26  747 420.00  0.00 800.00 12.90  0
 27 1172 660.00  0.00 800.00  1.00  1
 28  569 320.00  0.00 800.00 21.50  0
 29  978 550.00  0.00 800.00  6.44  1
 30  765 430.00  0.00 800.00 12.90  0
 31  765 450.00  0.00 800.00 17.20  0
 32  619 350.00  0.00 800.00  8.60  0
 33  409 230.00  0.00 800.00 52.00  0
 34  854 480.00  0.00 800.00 10.80  0
 35  570 320.00  0.00 800.00 26.00  0
 36  228 130.00  0.00 800.00 26.00  0
 37  251 140.00  0.00 800.00 520.00  0
 38  245 140.00  0.00 800.00 21.50  0
 39  517 290.00  0.00 800.00 52.00  0
 40  287 160.00  0.00 800.00 520.00  0
 41  766 430.00  0.00 800.00 17.20  0
