trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0   57  40.00  0.00 800.00  2.00  1
  1  790 440.00  0.00 800.00 260.00  0
  2  679 380.00  0.00 800.00 52.00  0
  3  766 430.00  0.00 800.00 17.20  0
  4  658 370.00  0.00 800.00 17.20  0
  5  728 410.00  0.00 800.00 10.80  1
  6  728 430.00  0.00 800.00  8.60  1
  7  676 380.00  0.00 800.00 17.20  0
  8  728 410.00  0.00 800.00 12.90  0
  9  728 430.00  0.00 800.00  8.60  1
 10  728 410.00  0.00 800.00 12.90  0
 11  728 390.00  0.00 800.00  8.60  1
 12  728 420.00  0.00 800.00  8.60  1
 13  728 420.00  0.00 800.00  8.60  1
 14  728 390.00  0.00 800.00  8.60  1
 15  728 420.00  0.00 800.00 12.90  0
 16  728 400.00  0.00 800.00 12.90  0
 17  728 400.00  0.00 800.00 12.90  0
 18  728 410.00  0.00 800.00 12.90  0
 19  728 420.00  0.00 800.00 12.90  0
 20  728 400.00  0.00 800.00  8.60  1
 21  728 430.00  0.00 800.00  8.60  1
 22  728 430.00  0.00 800.00  8.60  1
 23  728 400.00  0.00 800.00  8.60  1
 24  728 410.00  0.00 800.00  8.60  1
 25  728 430.00  0.00 800.00  8.60  1
 26  728 420.00  0.00 800.00 12.90  0
 27  728 430.00  0.00 800.00 12.90  0
 28  728 410.00  0.00 800.00 12.90  0
 29  728 420.00  0.00 800.00 12.90  0
 30  728 430.00  0.00 800.00  8.60  1
 31  728 420.00  0.00 800.00 12.90  0
 32  728 410.00  0.00 800.00  8.60  1
 33  728 410.00  0.00 800.00  8.60  1
 34  728 410.00  0.00 800.00 12.90  0
 35  728 420.00  0.00 800.00 12.90  0
 36  728 420.00  0.00 800.00  8.60  1
 37  657 370.00  0.00 800.00 12.90  0
 38  675 380.00  0.00 800.00 12.90  0
 39  675 380.00  0.00 800.00 17.20  0
 40  675 400.00  0.00 800.00 10.80  1
 41  675 390.00  0.00 800.00 17.20  1
