trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  231 130.00  0.00 800.00 156.00  0
  1  676 380.00  0.00 800.00 17.20  1
  2  766 430.00  0.00 800.00 17.20  0
  3  695 390.00  0.00 800.00 21.50  0
  4  658 370.00  0.00 800.00 17.20  0
  5 1364 760.00  0.00 800.00 104.00  0
  6  765 430.00  0.00 800.00 12.90  0
  7  692 390.00  0.00 800.00 10.80  0
  8 1419 790.00  0.00 800.00 156.00  0
  9 1419 780.00  0.00 800.00 260.00  0
 10  856 480.00  0.00 800.00 17.20  0
 11  873 490.00  0.00 800.00 12.90  0
 12  675 380.00  0.00 800.00 12.90  0
 13  782 440.00  0.00 800.00 10.80  0
 14  800 450.00  0.00 800.00 10.80  0
 15  729 410.00  0.00 800.00 12.90  0
 16  800 460.00  0.00 800.00  8.60  0
 17  747 420.00  0.00 800.00 12.90  0
 18  747 400.00  0.00 800.00 17.20  0
 19  800 450.00  0.00 800.00 10.80  0
 20  729 410.00  0.00 800.00 12.90  0
 21  729 410.00  0.00 800.00 17.20  0
 22  729 430.00  0.00 800.00 10.80  0
 23  729 430.00  0.00 800.00 10.80  0
 24  782 440.00  0.00 800.00 10.80  0
 25  782 430.00  0.00 800.00  8.60  0
 26  762 430.00  0.00 800.00  6.44  0
 27  534 300.00  0.00 800.00 26.00  0
 28 1317 740.00  0.00 800.00  2.00  0
 29  355 200.00  0.00 800.00 52.00  0
 30  103  60.00  0.00 800.00 52.00  1
 31 1242 700.00  0.00 800.00  0.43  0
 32  836 470.00  0.00 800.00 10.80  0
 33  836 450.00  0.00 800.00  8.60  0
 34  373 210.00  0.00 800.00 52.00  0
 35  765 430.00  0.00 800.00 12.90  0
 36  534 300.00  0.00 800.00 26.00  0
 37 1224 690.00  0.00 800.00  0.43  1
 38  658 370.00  0.00 800.00 17.20  0
 39 1224 690.00  0.00 800.00  0.71  0
 40  836 470.00  0.00 800.00 10.80  0
 41  552 310.00  0.00 800.00 26.00  0
