trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  366 210.00  0.00 800.00  6.44  1
  1  682 380.00  0.00 800.00 260.00  1
  2 1025 570.00  0.00 800.00 520.00  0
  3  737 410.00  0.00 800.00 520.00  0
  4  790 440.00  0.00 800.00 260.00  1
  5  647 360.00  0.00 800.00 520.00  1
  6  755 420.00  0.00 800.00 520.00  0
  7  629 350.00  0.00 800.00 520.00  1
  8  755 440.00  0.00 800.00 260.00  1
  9  755 440.00  0.00 800.00 260.00  1
 10  755 420.00  0.00 800.00 260.00  1
 11  737 410.00  0.00 800.00 520.00  0
 12  880 490.00  0.00 800.00 260.00  1
 13  737 410.00  0.00 800.00 260.00  1
 14  737 410.00  0.00 800.00 260.00  1
 15  737 420.00  0.00 800.00 260.00  1
 16  737 400.00  0.00 800.00 260.00  1
 17  737 430.00  0.00 800.00 260.00  1
 18  737 400.00  0.00 800.00 260.00  1
 19  737 420.00  0.00 800.00 260.00  1
 20  737 410.00  0.00 800.00 260.00  1
 21  737 410.00  0.00 800.00 260.00  1
 22  737 390.00  0.00 800.00 260.00  1
 23  970 540.00  0.00 800.00 260.00  1
 24  755 420.00  0.00 800.00 520.00  0
 25  755 420.00  0.00 800.00 260.00  1
 26  755 430.00  0.00 800.00 260.00  1
 27  737 410.00  0.00 800.00 520.00  0
 28  737 400.00  0.00 800.00 260.00  1
 29  737 410.00  0.00 800.00 260.00  1
 30  737 420.00  0.00 800.00 260.00  1
 31  737 400.00  0.00 800.00 260.00  1
 32  737 390.00  0.00 800.00 260.00  1
 33  737 420.00  0.00 800.00 260.00  1
 34  737 420.00  0.00 800.00 260.00  1
 35  737 430.00  0.00 800.00 260.00  1
 36  737 390.00  0.00 800.00 260.00  1
 37  737 430.00  0.00 800.00 260.00  1
 38  737 420.00  0.00 800.00 260.00  1
 39  737 430.00  0.00 800.00 260.00  1
 40  737 390.00  0.00 800.00 260.00  1
 41  737 430.00  0.00 800.00 260.00  1
