trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  790 440.00  0.00 800.00 260.00  1
  1 1097 610.00  0.00 800.00 520.00  1
  2 1259 700.00  0.00 800.00 520.00  1
  3 1313 730.00  0.00 800.00 520.00  1
  4 1331 740.00  0.00 800.00 520.00  1
  5 1331 720.00  0.00 800.00 260.00  0
  6   17  10.00  0.00 800.00 520.00  1
  7   17  10.00  0.00 800.00 260.00  1
  8 1079 600.00  0.00 800.00 520.00  0
  9   15  10.00  0.00 800.00 156.00  1
 10   14  10.00  0.00 800.00 104.00  1
 11   14  30.00  0.00 800.00 52.00  1
 12   13  10.00  0.00 800.00 52.00  1
 13  953 530.00  0.00 800.00 520.00  0
 14   13  10.00  0.00 800.00 26.00  1
 15   10  10.00  0.00 800.00 17.20  1
 16   12  10.00  0.00 800.00 26.00  1
 17  935 520.00  0.00 800.00 520.00  1
 18  989 550.00  0.00 800.00 520.00  0
 19  989 540.00  0.00 800.00 260.00  0
 20    9  10.00  0.00 800.00 12.90  1
 21 1061 590.00  0.00 800.00 520.00  0
 22    0  10.00  0.00 800.00  0.43  1
 23 1079 600.00  0.00 800.00 520.00  0
 24 1007 560.00  0.00 800.00 520.00  0
 25  989 550.00  0.00 800.00 520.00  0
 26  935 520.00  0.00 800.00 520.00  0
 27    4  10.00  0.00 800.00  3.00  1
 28  881 490.00  0.00 800.00 520.00  0
 29  845 470.00  0.00 800.00 520.00  1
 30  863 480.00  0.00 800.00 520.00  1
 31  917 510.00  0.00 800.00 520.00  1
 32 1007 560.00  0.00 800.00 520.00  0
 33  899 500.00  0.00 800.00 520.00  0
 34  917 510.00  0.00 800.00 520.00  0
 35  863 480.00  0.00 800.00 520.00  1
 36  827 460.00  0.00 800.00 520.00  1
 37  899 500.00  0.00 800.00 520.00  0
 38    0  10.00  0.00 800.00  0.43  1
 39  863 480.00  0.00 800.00 520.00  1
 40  899 500.00  0.00 800.00 520.00  0
 41  881 490.00  0.00 800.00 520.00  0
