trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1380 770.00  0.00 800.00 26.00  0
  1  716 400.00  0.00 800.00 104.00  0
  2  822 460.00  0.00 800.00 26.00  1
  3  769 430.00  0.00 800.00 52.00  0
  4  661 370.00  0.00 800.00 52.00  1
  5  661 380.00  0.00 800.00 26.00  1
  6  769 430.00  0.00 800.00 52.00  0
  7  661 350.00  0.00 800.00 26.00  1
  8  661 390.00  0.00 800.00 26.00  1
  9  661 380.00  0.00 800.00 104.00  0
 10  661 370.00  0.00 800.00 26.00  1
 11  661 360.00  0.00 800.00 26.00  1
 12  661 370.00  0.00 800.00 26.00  1
 13  661 380.00  0.00 800.00 26.00  1
 14  661 350.00  0.00 800.00 104.00  0
 15  661 390.00  0.00 800.00 26.00  1
 16  661 370.00  0.00 800.00 26.00  1
 17  661 370.00  0.00 800.00 26.00  1
 18  661 360.00  0.00 800.00 104.00  0
 19  661 390.00  0.00 800.00 26.00  1
 20  661 370.00  0.00 800.00 26.00  1
 21  661 360.00  0.00 800.00 26.00  1
 22  661 390.00  0.00 800.00 104.00  0
 23  661 370.00  0.00 800.00 26.00  1
 24  661 390.00  0.00 800.00 104.00  0
 25  661 350.00  0.00 800.00 104.00  0
 26  661 380.00  0.00 800.00 26.00  1
 27  661 370.00  0.00 800.00 26.00  1
 28  661 360.00  0.00 800.00 104.00  0
 29  661 380.00  0.00 800.00 26.00  1
 30  661 350.00  0.00 800.00 26.00  1
 31  661 350.00  0.00 800.00 26.00  1
 32  661 350.00  0.00 800.00 26.00  1
 33  661 350.00  0.00 800.00 104.00  0
 34  661 350.00  0.00 800.00 26.00  1
 35  661 380.00  0.00 800.00 104.00  0
 36  661 360.00  0.00 800.00 26.00  1
 37  661 380.00  0.00 800.00 104.00  0
 38  661 360.00  0.00 800.00 26.00  1
 39  661 390.00  0.00 800.00 104.00  0
 40  661 390.00  0.00 800.00 26.00  1
 41  661 370.00  0.00 800.00 26.00  1
