trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  355 200.00  0.00 800.00 52.00  0
  1  675 380.00  0.00 800.00 12.90  1
  2  676 380.00  0.00 800.00 17.20  1
  3  660 370.00  0.00 800.00 26.00  1
  4    0  10.00  0.00 800.00  0.43  1
  5  680 380.00  0.00 800.00 104.00  0
  6  822 460.00  0.00 800.00 26.00  0
  7  804 450.00  0.00 800.00 26.00  0
  8  677 380.00  0.00 800.00 21.50  1
  9  768 430.00  0.00 800.00 26.00  0
 10  730 410.00  0.00 800.00 17.20  1
 11  750 420.00  0.00 800.00 26.00  0
 12  659 370.00  0.00 800.00 21.50  1
 13  750 420.00  0.00 800.00 52.00  0
 14  750 420.00  0.00 800.00 52.00  0
 15  750 430.00  0.00 800.00 21.50  1
 16  750 400.00  0.00 800.00 21.50  1
 17  750 410.00  0.00 800.00 52.00  0
 18  750 440.00  0.00 800.00 21.50  1
 19  732 410.00  0.00 800.00 26.00  0
 20  750 410.00  0.00 800.00 52.00  0
 21  750 430.00  0.00 800.00 52.00  0
 22  750 430.00  0.00 800.00 52.00  0
 23  750 410.00  0.00 800.00 52.00  0
 24  750 420.00  0.00 800.00 21.50  1
 25  732 410.00  0.00 800.00 26.00  0
 26  750 420.00  0.00 800.00 21.50  1
 27  732 400.00  0.00 800.00 21.50  1
 28  732 400.00  0.00 800.00 21.50  1
 29  732 420.00  0.00 800.00 52.00  0
 30  732 420.00  0.00 800.00 21.50  1
 31  714 400.00  0.00 800.00 26.00  0
 32  732 420.00  0.00 800.00 21.50  1
 33  732 430.00  0.00 800.00 21.50  1
 34  714 400.00  0.00 800.00 26.00  0
 35  732 420.00  0.00 800.00 52.00  0
 36  732 410.00  0.00 800.00 21.50  1
 37  732 430.00  0.00 800.00 52.00  0
 38  732 390.00  0.00 800.00 52.00  0
 39  714 400.00  0.00 800.00 26.00  0
 40  732 430.00  0.00 800.00 52.00  0
 41  732 430.00  0.00 800.00 21.50  1
