trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  537 300.00  0.00 800.00 156.00  0
  1  714 400.00  0.00 800.00 26.00  0
  2  765 430.00  0.00 800.00 12.90  0
  3  728 410.00  0.00 800.00 10.80  1
  4  728 410.00  0.00 800.00 12.90  0
  5  728 400.00  0.00 800.00  8.60  0
  6 1418 790.00  0.00 800.00 104.00  0
  7 1419 790.00  0.00 800.00 156.00  0
  8 1419 790.00  0.00 800.00 260.00  0
  9  837 470.00  0.00 800.00 12.90  0
 10  747 420.00  0.00 800.00 12.90  0
 11  747 430.00  0.00 800.00 10.80  0
 12  800 450.00  0.00 800.00 10.80  0
 13  729 410.00  0.00 800.00 12.90  0
 14  729 400.00  0.00 800.00 17.20  0
 15  711 400.00  0.00 800.00 12.90  0
 16  782 440.00  0.00 800.00 10.80  0
 17  711 410.00  0.00 800.00 10.80  0
 18  711 410.00  0.00 800.00 17.20  0
 19  853 480.00  0.00 800.00  8.60  0
 20  764 430.00  0.00 800.00 10.80  0
 21 1174 660.00  0.00 800.00  3.00  0
 22  764 410.00  0.00 800.00 12.90  0
 23  124  70.00  0.00 800.00 260.00  1
 24  551 310.00  0.00 800.00 21.50  0
 25  782 440.00  0.00 800.00 10.80  0
 26  782 460.00  0.00 800.00 12.90  0
 27  177 100.00  0.00 800.00 156.00  1
 28  747 420.00  0.00 800.00 12.90  0
 29  889 500.00  0.00 800.00  8.60  0
 30 1172 660.00  0.00 800.00  1.00  1
 31 1406 790.00  0.00 800.00  1.00  0
 32  655 370.00  0.00 800.00  8.60  0
 33 1154 650.00  0.00 800.00  1.00  1
 34  266 150.00  0.00 800.00 104.00  1
 35 1032 580.00  0.00 800.00  6.44  0
 36  854 480.00  0.00 800.00 10.80  0
 37  391 220.00  0.00 800.00 52.00  1
 38  819 460.00  0.00 800.00 12.90  0
 39  819 440.00  0.00 800.00 10.80  0
 40  285 160.00  0.00 800.00 156.00  1
 41  321 180.00  0.00 800.00 156.00  1
