trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  899 500.00  0.00 800.00 520.00  0
  1  626 350.00  0.00 800.00 104.00  0
  2  714 400.00  0.00 800.00 26.00  1
  3  661 370.00  0.00 800.00 52.00  0
  4  822 460.00  0.00 800.00 26.00  1
  5  679 380.00  0.00 800.00 52.00  0
  6  804 450.00  0.00 800.00 26.00  1
  7  679 370.00  0.00 800.00 26.00  1
  8  679 390.00  0.00 800.00 104.00  0
  9  679 400.00  0.00 800.00 26.00  1
 10  679 400.00  0.00 800.00 26.00  1
 11  679 380.00  0.00 800.00 26.00  1
 12  679 360.00  0.00 800.00 26.00  1
 13  679 360.00  0.00 800.00 104.00  0
 14  679 390.00  0.00 800.00 104.00  0
 15  679 400.00  0.00 800.00 104.00  0
 16  679 370.00  0.00 800.00 104.00  0
 17  679 360.00  0.00 800.00 104.00  0
 18  661 370.00  0.00 800.00 52.00  0
 19  571 320.00  0.00 800.00 52.00  1
 20  661 380.00  0.00 800.00 26.00  1
 21  822 460.00  0.00 800.00 26.00  1
 22  661 390.00  0.00 800.00 104.00  0
 23  661 380.00  0.00 800.00 104.00  0
 24  661 370.00  0.00 800.00 104.00  0
 25  661 370.00  0.00 800.00 104.00  0
 26  661 380.00  0.00 800.00 104.00  0
 27  661 350.00  0.00 800.00 26.00  1
 28  661 380.00  0.00 800.00 104.00  0
 29  661 360.00  0.00 800.00 26.00  1
 30  661 380.00  0.00 800.00 104.00  0
 31  661 350.00  0.00 800.00 104.00  0
 32  661 370.00  0.00 800.00 26.00  1
 33  661 380.00  0.00 800.00 104.00  0
 34  661 350.00  0.00 800.00 26.00  1
 35  661 370.00  0.00 800.00 104.00  0
 36  661 390.00  0.00 800.00 26.00  1
 37  661 380.00  0.00 800.00 26.00  1
 38  661 370.00  0.00 800.00 26.00  1
 39  661 350.00  0.00 800.00 104.00  0
 40  661 370.00  0.00 800.00 104.00  0
 41 1036 580.00  0.00 800.00 17.20  1
