trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  725 410.00  0.00 800.00  4.30  0
  1    0  10.00  0.00 800.00  0.43  1
  2    0  10.00  0.00 800.00  0.43  1
  3    0  10.00  0.00 800.00  0.43  1
  4  772 430.00  0.00 800.00 260.00  0
  5    0  20.00  0.00 800.00  0.71  1
  6  787 440.00  0.00 800.00 52.00  0
  7 1421 790.00  0.00 800.00 520.00  0
  8  804 450.00  0.00 800.00 26.00  0
  9  785 440.00  0.00 800.00 21.50  0
 10  856 480.00  0.00 800.00 17.20  0
 11  838 470.00  0.00 800.00 17.20  0
 12  820 460.00  0.00 800.00 17.20  0
 13  891 500.00  0.00 800.00 12.90  0
 14  873 490.00  0.00 800.00 12.90  0
 15  873 480.00  0.00 800.00 10.80  0
 16  873 480.00  0.00 800.00 17.20  0
 17  855 480.00  0.00 800.00 12.90  0
 18  855 490.00  0.00 800.00 17.20  0
 19  819 460.00  0.00 800.00 12.90  0
 20  819 480.00  0.00 800.00 10.80  0
 21  872 490.00  0.00 800.00 10.80  0
 22  819 460.00  0.00 800.00 10.80  0
 23  854 480.00  0.00 800.00 10.80  0
 24  854 470.00  0.00 800.00  8.60  0
 25  801 450.00  0.00 800.00 12.90  0
 26  854 500.00  0.00 800.00  8.60  0
 27  854 480.00  0.00 800.00  8.60  0
 28  854 500.00  0.00 800.00  8.60  0
 29  783 440.00  0.00 800.00 12.90  0
 30  783 450.00  0.00 800.00 10.80  0
 31  783 450.00  0.00 800.00 10.80  0
 32  765 430.00  0.00 800.00 12.90  0
 33  765 410.00  0.00 800.00 10.80  0
 34  818 460.00  0.00 800.00 10.80  0
 35  534 300.00  0.00 800.00 26.00  0
 36 1154 650.00  0.00 800.00  1.00  1
 37  818 460.00  0.00 800.00 10.80  0
 38  818 470.00  0.00 800.00 12.90  0
 39 1317 740.00  0.00 800.00  2.00  1
 40 1157 650.00  0.00 800.00  4.30  0
 41  836 470.00  0.00 800.00 10.80  0
