trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  335 190.00  0.00 800.00 21.50  0
  1    0  10.00  0.00 800.00  0.43  1
  2    0  10.00  0.00 800.00  0.43  1
  3    0  10.00  0.00 800.00  0.43  1
  4    0  20.00  0.00 800.00  0.71  1
  5  842 470.00  0.00 800.00 104.00  0
  6  804 450.00  0.00 800.00 26.00  0
  7  731 410.00  0.00 800.00 21.50  0
  8  837 470.00  0.00 800.00 12.90  0
  9  837 450.00  0.00 800.00 10.80  0
 10  837 460.00  0.00 800.00 17.20  0
 11  783 440.00  0.00 800.00 12.90  0
 12  765 430.00  0.00 800.00 12.90  0
 13  765 440.00  0.00 800.00 10.80  0
 14  747 420.00  0.00 800.00 12.90  0
 15  747 420.00  0.00 800.00 10.80  0
 16  747 400.00  0.00 800.00 10.80  0
 17  800 450.00  0.00 800.00 10.80  0
 18  800 470.00  0.00 800.00 12.90  0
 19  800 440.00  0.00 800.00 12.90  0
 20  729 410.00  0.00 800.00 12.90  0
 21  782 440.00  0.00 800.00 10.80  0
 22  782 420.00  0.00 800.00  8.60  0
 23  729 410.00  0.00 800.00 12.90  0
 24  498 280.00  0.00 800.00 26.00  0
 25  551 310.00  0.00 800.00 21.50  0
 26 1388 780.00  0.00 800.00  1.00  1
 27  747 420.00  0.00 800.00 12.90  0
 28 1317 740.00  0.00 800.00  2.00  0
 29  889 500.00  0.00 800.00  8.60  0
 30 1242 700.00  0.00 800.00  0.43  0
 31  246 140.00  0.00 800.00 26.00  0
 32  819 460.00  0.00 800.00 12.90  0
 33  641 360.00  0.00 800.00 21.50  0
 34  872 490.00  0.00 800.00 10.80  0
 35  943 530.00  0.00 800.00  8.60  0
 36   49  30.00  0.00 800.00 52.00  1
 37  854 480.00  0.00 800.00 10.80  0
 38  570 320.00  0.00 800.00 26.00  0
 39  249 140.00  0.00 800.00 156.00  0
 40  783 440.00  0.00 800.00 12.90  0
 41  249 160.00  0.00 800.00 104.00  0
